price,close,high,low,open,volume,daily_return,volatility
2024-01-03,76.6872329711914,77.11688010614219,74.20990972677298,75.29773924441264,1277757,,
2024-01-04,76.61409759521484,76.92490289850666,75.98333862586215,76.33984952620287,766259,-0.0009536838550954219,
2024-01-05,76.40383911132812,77.70191419097046,76.02903875575998,76.36727463631831,720147,-0.0027443837425012996,
2024-01-08,78.14984893798828,78.15899005737722,75.49884463824561,75.80964994082862,762105,0.02285238342691187,
2024-01-09,77.04374694824219,77.57394637623993,76.66894655475718,77.17172262372327,972832,-0.014153603682891092,
2024-01-10,76.15702056884766,77.04373804854693,76.07474325789744,76.81520283965615,706437,-0.011509388036257229,
2024-01-11,75.91019439697266,76.87004071530959,75.15145266518739,76.83347624502747,753069,-0.0032410166525863593,
2024-01-12,76.00162506103516,76.9797538653252,75.69996086049703,76.60496070547109,654717,0.001204458304827405,0.012006848231949783
2024-01-16,72.83869171142578,74.87721907191538,72.82955059297905,74.73096117676765,1367489,-0.041616654210607895,0.019410192082144027
2024-01-17,71.74172973632812,71.96112384826549,70.51678350330418,71.38521158817016,954137,-0.015060154834241501,0.019514901233053227
2024-01-18,72.04338836669922,72.14394791706654,70.96470737262727,72.12566567942862,809672,0.0042047861332557,0.015291436759302628
2024-01-19,74.12763977050781,74.16420425127014,71.53148195942397,72.0433991768163,1355650,0.028930502174603356,0.021452785761666083
2024-01-22,73.5151596069336,74.42930055739288,72.89354897584018,73.11294309368478,1206407,-0.008262507284332754,0.02133086336438333
2024-01-23,74.92292022705078,75.6999442224401,74.3104508406744,74.50242156004539,1318261,0.01914925612137841,0.02320593370872397
2024-01-24,76.10218048095703,77.86646723193692,75.97419756576092,77.5190974507348,936689,0.015739646163451138,0.024134167892044252
2024-01-25,76.62322998046875,77.05287703047225,75.69080693351938,76.63237109883656,1152712,0.006846709203583101,0.015445799852506563
2024-01-26,76.05645751953125,77.82989239729288,75.67252331175234,77.13514568398067,798455,-0.007396875087123944,0.01377247970497392
2024-01-29,76.47697448730469,76.80606927676266,75.50798684469056,76.25758037545249,802713,0.0055290107045209425,0.013713276631432219
2024-01-30,75.68167114257812,76.14788269887063,74.95950101061119,75.42571256690371,927757,-0.01039925219398663,0.011963577392735016
2024-01-31,75.0509262084961,77.19915476732739,75.0235028463439,76.1296146699506,1079181,-0.008334183489338676,0.011974878104528474
2024-02-01,76.59580993652344,76.62323329281232,75.3708565621341,75.571968418278,1044078,0.020584472518507813,0.012304823542506048
2024-02-02,74.71268463134766,75.60853603744734,73.45116672944731,74.59384283912846,1352638,-0.02458522609443481,0.014679248518246327
2024-02-05,72.84783935546875,73.1312212960609,71.72344546900655,73.1312212960609,1302682,-0.02496022308769319,0.01614071626554777
2024-02-06,75.1514663696289,75.32515487850021,73.58829151986453,73.62485599681446,1043662,0.03162244803060488,0.021769396342133974
2024-02-07,74.98692321777344,75.13318111971094,73.62485304582736,75.07833440648437,729494,-0.0021894869096256153,0.021548018604700677
2024-02-08,73.99051666259766,74.61212726930682,73.02152178816884,74.50243383636732,826497,-0.013287737547012846,0.02174879081869795
2024-02-09,73.27748107910156,73.99051737349639,72.78384613941233,73.6705637042968,1026941,-0.009636850986560752,0.02180732088312634
2024-02-12,74.12696838378906,74.47783986304282,73.23131217620129,73.48985098101373,679850,0.01159274707833502,0.02039115164952926
2024-02-13,72.0494155883789,73.00970464444352,71.48617165539444,72.71423277712591,1048959,-0.028026949445088878,0.020989116114144085
2024-02-14,73.9792251586914,74.02539149364702,72.51109180884443,72.62189832911429,663752,0.026784527737706787,0.0218743239978431
2024-02-15,76.61078643798828,76.71235969087815,74.39473652121555,74.49630245772906,1006066,0.0355716253265963,0.02278532908420537
2024-02-16,77.2756118774414,79.0576911216224,77.10017978650816,77.60802415617444,934820,0.008677961294540015,0.022745185243248138
2024-02-20,76.04754638671875,76.76776319500946,75.65050125468449,76.49075785587868,604034,-0.0158920189809737,0.023103582330198925
2024-02-21,76.98014068603516,77.13711355888353,76.11218422592106,76.21375749060313,670295,0.012263305571674321,0.022396998341712666
2024-02-22,76.76776885986328,77.404886308342,76.15835121570399,77.05400748754134,739568,-0.0027587871921154195,0.022592597598521533
2024-02-23,75.74284362792969,77.0263044222805,75.50277135094758,76.90627194197792,619820,-0.013350983715634035,0.019454953973249627
2024-02-26,73.81302642822266,74.44090321701297,73.12974272105264,74.44090321701297,734375,-0.025478541698102042,0.020730310039009995
2024-02-27,74.60711669921875,74.75485630217814,73.72992698212802,74.58865016339597,708930,0.010758131855876263,0.014911148936394274
2024-02-28,72.84349822998047,74.0900331975908,72.77886535971783,73.78532806426178,557610,-0.023638743155674713,0.015439653977270493
2024-02-29,74.66250610351562,74.83794548623413,74.0253887555649,74.25622773818101,1122490,0.024971451368140052,0.019326469137121646
2024-03-01,74.47784423828125,75.58587297855252,74.16390581036154,75.06879533855165,712357,-0.0024732877969345646,0.01822642483061868
2024-03-04,75.52123260498047,75.54893240619009,73.24977574202646,74.47783684420222,789627,0.014009379264000366,0.0195570477299786
2024-03-05,73.89613342285156,75.35503365707535,73.48985500033601,75.05956176632637,839790,-0.021518440921497017,0.020553415992239102
2024-03-06,75.15188598632812,76.20451499592406,74.90258046338788,75.66896356602815,918514,0.016993481327241433,0.019149308314898732
2024-03-07,78.24513244628906,79.62093323599545,76.84163185339922,77.41411640165471,1369255,0.041159931242759074,0.024085320615294337
2024-03-08,79.6670913696289,79.8979303554269,78.37439743898587,78.74374274281314,1643958,0.018173129482730976,0.02004560030527399
2024-03-11,79.8240737915039,80.23035221114831,78.73451159932192,79.24236328206598,1272564,0.0019704801465219024,0.019645982279165728
2024-03-12,80.7935791015625,80.88591907725362,79.66708407603478,80.33190117223354,806452,0.012145525328497886,0.018891432860810714
2024-03-13,88.91912078857422,90.02714211033734,83.00964691245709,83.00964691245709,3488256,0.10057162682194609,0.038596541672251405
2024-03-14,89.73167419433594,90.6734967491061,88.3189403621807,89.343862324827,2358184,0.009138117859866846,0.034009173861219676
2024-03-15,95.10559844970705,95.64114256761528,91.25520173838034,91.59684724959436,3779783,0.059888821908444134,0.035406563968938216
2024-03-18,94.73625183105467,96.79533618779882,94.36691384035417,95.8442804359088,2054817,-0.00388354234317434,0.03803674254334755
2024-03-19,92.15084838867188,93.09267078946718,91.31983249663958,92.76026589592938,1559210,-0.027290539708003325,0.04353541561165805
2024-03-20,95.32720184326172,95.79811308075948,91.14440030634013,91.85538379596663,1310991,0.0344690636074525,0.04279595513351227
2024-03-21,95.61344909667967,96.1674597852367,94.59776039553289,96.14899325004326,1110339,0.00300278669553955,0.04343939326996221
2024-03-22,96.36135864257812,97.19238193074473,95.18869716205222,95.94584699849483,1724966,0.007822221172485877,0.027990241163214
2024-03-25,95.9273910522461,98.72515903384709,95.908924516371,97.04465305457441,1092579,-0.004503543707200075,0.028679226668826246
2024-03-26,94.27457427978516,96.58296416846592,94.05296855781674,96.49986476636887,932950,-0.017229873077239666,0.019693677064688497
