price,close,high,low,open,volume
Ticker,SCCO,SCCO,SCCO,SCCO,SCCO
2024-05-01,106.34283447265625,108.59582491289864,104.2560574806451,107.72786849989721,1451198
2024-05-02,104.35762023925781,106.53673715642151,103.92364204599872,105.37330890169291,1986998
2024-05-03,106.56444549560547,106.87839123983395,104.55153454395979,106.13046726757806,1584343
2024-05-06,108.99286651611328,109.13136552452163,107.39546007116775,108.0602772606575,933262
2024-05-07,106.25049591064453,107.79249540040298,106.02889018590884,107.20155167869208,1039508
2024-05-08,104.32068634033203,105.5579807231755,102.40934150485046,103.43426342637638,1357415
2024-05-09,108.0510482788086,108.44808610170253,104.33915764422379,104.33915764422379,788173
2024-05-10,109.64844512939453,110.9780795327164,109.0575013832804,109.06673465067665,1312549
2024-05-13,111.4212875366211,111.72599266760174,109.87928071474649,110.21169296343126,917268
2024-05-14,114.30216217041016,115.48405701981471,112.07687880370297,112.07687880370297,1473839
2024-05-15,113.47113800048828,115.91802693349399,109.77771411696892,115.84416079706406,1308395
2024-05-16,110.95037078857422,114.73612717795874,110.9411375219221,113.72043858072176,944582
2024-05-17,115.74259185791016,115.91803125484795,113.14796323894197,113.91434638210208,1329893
2024-05-20,119.3529052734375,119.84229037873865,116.02882668903808,116.53667832853439,2198556
2024-05-21,116.99835205078125,119.37136745573504,116.22272837735541,118.68809108267124,1272875
2024-05-22,107.71862030029297,112.89864362490762,107.53394765898501,112.8801770924144,2287873
2024-05-23,107.6170654296875,110.07318766742013,106.52750331875167,109.47301066696829,1422430
2024-05-24,108.50347900390625,110.5533226758002,108.15260024793959,108.9374498411005,889538
2024-05-28,111.6521224975586,114.02514522267234,110.80263268869051,113.39726113279697,1297386
2024-05-29,110.33173370361328,110.57180598281933,108.90053329617805,109.99932874639605,1095695
2024-05-30,109.58380889892578,109.8977472971533,107.42315854703325,107.69093060969443,1161644
2024-05-31,109.53763580322266,112.38156969511236,107.28464560286473,110.02701356277666,1522341
2024-06-03,106.87837982177734,110.3409573753429,105.45641280580807,109.97161937904158,1333320
2024-06-04,101.73529815673828,105.0224439285628,100.11942507427445,104.52383283373713,2466404
2024-06-05,103.27729797363281,104.33916035636197,102.50168152649394,102.6863541995395,1677192
2024-06-06,105.13323974609375,105.1701728161652,102.04000001471037,103.36963443554382,1026526
2024-06-07,100.55339813232422,102.64941566637916,100.47953199358713,101.47675413204452,1573023
2024-06-10,101.86455535888672,102.26160047441947,100.85809998586919,101.64294963351686,1572296
2024-06-11,99.46382904052734,100.30408557534139,97.70022388701403,99.55616902386058,1360531
2024-06-12,99.78701782226562,103.21266253257163,99.48230535858471,102.72328471681362,2083378
2024-06-13,97.9403076171875,99.47307396658947,97.13698405499771,99.47307396658947,1179715
2024-06-14,98.15267181396484,98.7990151366609,96.06588762476046,96.31519315011496,1033900
2024-06-17,97.19239044189453,97.6171280737143,95.89045579412328,96.52757321641839,1204018
2024-06-18,99.73160552978516,100.0917175796974,96.9338377999529,97.13697699267564,1000769
2024-06-20,102.06769561767578,102.72327953360056,100.79346817075458,102.012296014848,1041273
2024-06-21,100.75653076171875,101.51368058354389,99.53770297013111,100.89502976282178,1887607
2024-06-24,101.55061340332031,102.72327485835255,100.40565174844126,101.10740196811706,1165175
2024-06-25,100.83040618896484,101.55062301021003,99.74084403131742,100.79347311859999,829197
2024-06-26,100.45182037353516,100.61802649462192,99.53770499849884,100.52569382533834,862223
2024-06-27,99.47307586669922,101.13511531311737,98.80825862485653,100.98738302584819,741334
2024-06-28,99.4822998046875,102.1969681251885,99.29762714654345,101.48598461025394,952268
2024-07-01,100.31332397460938,101.82762368844217,100.10095151336581,100.70112851204745,772387
2024-07-02,101.51368713378906,102.10463087604546,99.44536940313836,99.57464246221882,923084
2024-07-03,107.13691711425781,108.06027306664932,103.78513149521605,103.79437207846121,1092683
2024-07-05,107.8017349243164,109.8423454455809,107.76479454024317,109.14059521021076,906259
2024-07-08,107.52472686767578,108.438849597649,106.4536385932992,106.96148292853397,1112520
2024-07-09,106.17662811279297,108.0325732847665,106.11198792832343,107.08151021522728,845606
2024-07-10,107.42317199707031,107.96794945771542,106.37977610074934,106.69372185466126,1108885
2024-07-11,105.80729675292969,108.3834590295226,104.67156819626742,108.03258752581617,1057995
2024-07-12,106.37054443359375,107.41393295747632,104.90240364301177,105.53952106849539,789419
2024-07-15,103.95133209228516,105.89960982911342,102.55706497090662,105.17939310247841,839686
2024-07-16,103.23111724853516,103.49888929476575,100.30408395671594,102.51090050876374,1173795
2024-07-17,101.46752166748047,103.02798775890741,101.0612432684588,102.78791548973582,939597
2024-07-18,96.01049041748047,101.10740757206582,95.59497875940036,100.65496284506777,1808468
2024-07-19,96.30595397949219,98.56817741938166,94.97631971485806,95.2071586920636,1423676
2024-07-22,96.85997009277344,97.61711993237289,95.59497593778869,97.10004235003065,1542489
2024-07-23,97.58942413330078,97.67253085569766,93.83136726569334,95.71501233316485,1438320
2024-07-24,96.19515991210938,98.66975611651314,95.78888882010804,98.1619117642288,950191
2024-07-25,96.3428955078125,97.13697843994497,93.6744007940912,95.20716705489082,1545085
2024-07-26,97.3401107788086,98.03262772247201,96.19514913929672,97.79255547465706,759924
2024-07-29,95.8996810913086,97.73715974728181,95.74271555299522,96.04742067903871,1137861
2024-07-30,93.39739990234375,95.63191652910669,92.97265495615582,94.74549356599742,1739818
2024-07-31,98.43891143798828,99.27916069284126,96.8692048170562,97.63558793514228,1902147
2024-08-01,94.38538360595703,98.05110041978851,93.4989606917214,96.96154562771902,1481732
2024-08-02,91.8646240234375,93.34199071519092,90.71966227659674,93.34199071519092,1068692
2024-08-05,89.99943542480469,90.4703466454466,83.88682282288903,84.78247893202678,1864447
2024-08-06,91.59684753417969,93.75749786287292,88.99298575605557,89.5562296766701,1332386
2024-08-07,89.6023941040039,92.9634129712321,89.44542856810573,92.61253419941309,1098707
2024-08-08,92.73257446289062,94.1914745258469,90.39648478223704,90.86739602511382,834805
2024-08-09,92.580078125,93.82169525197872,91.76789314963932,93.82169525197872,726485
2024-08-12,93.6536636352539,94.82993565593259,93.19622533391758,93.63499043101103,672437
2024-08-13,93.92440032958984,94.419185083422,92.30003014538616,93.37361067874464,853387
2024-08-14,94.72724151611328,95.06332238167033,93.55096952718613,94.31648255629764,997857
2024-08-15,98.76018524169922,99.7964267098568,97.43454956779097,97.84530856978313,1134887
2024-08-16,96.97710418701172,98.38675814344596,96.55700493253468,98.2000481814949,969748
2024-08-19,98.29341125488281,98.51746027514189,97.27584302062476,97.39720045314878,967268
2024-08-20,96.45431518554688,98.97489603969458,96.0808952545362,98.56413705972233,894413
2024-08-21,97.36919403076172,97.80796650790553,96.22092808471344,97.52789787308093,852767
2024-08-22,94.94196319580078,96.9584337873403,94.62455551526776,96.35162455335958,806677
2024-08-23,97.66791534423828,97.6959214679105,95.7354707298114,95.97819292175328,963341
2024-08-26,98.54546356201172,100.63661222531334,98.0600191252112,99.10559345686201,677088
2024-08-27,98.6388168334961,99.70305695123115,97.39719232228278,98.12536629803344,777018
2024-08-28,94.15778350830078,96.34229084451667,94.0924383324181,95.69814256646431,961378
2024-08-29,94.68990325927734,95.05399025330716,93.48562513486509,94.11110018167825,867234
2024-08-30,94.96063232421875,94.98863845010186,93.24290364245901,94.87661394656944,1462993
2024-09-03,89.78876495361328,91.37580327470104,88.83654932130902,91.15175426953496,1671018
2024-09-04,89.94747161865234,90.85301531029972,89.48070038973907,89.55538584726281,1346528
2024-09-05,90.23686218261719,91.56250497117198,90.12483769014162,90.6009491435105,807814
2024-09-06,87.84699249267578,90.55428336054956,87.48290547733342,89.65807992637049,798100
2024-09-09,89.01393127441406,89.84478952826598,88.48180749740177,88.9765848645911,976569
2024-09-10,88.08036804199219,88.9018858883072,87.2215037915325,88.57514533395367,1285247
2024-09-11,90.04083251953125,90.52627696498332,88.58449182282624,89.43402328254176,1790996
2024-09-12,91.48783874511719,93.10288338546704,91.2264433008543,91.82391965350509,926759
2024-09-13,92.13197326660156,93.27090618287879,92.13197326660156,92.71077632640038,1068025
2024-09-16,92.86014556884766,93.70034408528517,92.49606592402688,92.87881877331365,935853
2024-09-17,92.58942413330078,93.61633268996493,92.10397966375737,92.6080973391599,1504329
2024-09-18,94.56854248046875,96.8090620701963,92.50539993438333,93.24290687545738,1321623
2024-09-19,97.91998291015625,99.27362455862551,97.06111859241072,98.5641311484654,1401299
2024-09-20,96.71571350097656,97.42520697490039,95.68880497981985,97.40654113003588,1002301
2024-09-23,99.01224517822266,99.61904706257964,97.21049064927487,97.38786769751628,894826
2024-09-24,106.16322326660156,107.06876694373625,104.50150682498577,104.65087773763936,2325371
2024-09-25,103.87603759765625,105.83648861423507,103.62397508845321,105.4350625443459,1386728
2024-09-26,112.4273452758789,113.37022801547516,108.92653530018038,109.53333716132177,2531018
2024-09-27,110.97100830078125,112.41800872592815,109.9814461973657,111.55914433734283,1721138
2024-09-30,107.983642578125,110.0467924090229,107.14345144291266,109.36529774660812,1225516
2024-10-01,109.29995727539062,110.15882165155475,107.73159208045902,110.15882165155475,825278
2024-10-02,109.53334045410156,111.54047078206968,109.1785937208755,110.25217420323649,696516
2024-10-03,107.65691375732422,107.83429081386022,106.42462936546684,107.04077156139553,819284
2024-10-04,110.11213684082031,110.33618584594154,108.41307401748965,108.41307401748965,989796
2024-10-07,109.75739288330078,110.66293656896838,109.32796070581081,110.11213960376018,793346
2024-10-08,105.59375762939453,106.10720816729766,102.94247920354813,105.45372700275702,1562407
2024-10-09,106.8260498046875,106.8820620595058,103.36257876621335,104.2494566416504,854110
2024-10-10,108.64646911621094,109.2065990193237,106.53664721718773,107.0127587388859,973159
2024-10-11,109.82274627685547,110.5882593880978,108.48777031379151,108.48777031379151,627691
2024-10-14,109.75739288330078,109.98144189404385,105.64977371045467,106.08853880994273,803783
2024-10-15,104.10008239746094,107.59155945184375,103.43726092281318,107.49820078989542,1569434
2024-10-16,105.62176513671875,106.2005682148582,104.2681161005822,105.05230234070955,1088383
2024-10-17,104.5481948852539,105.82715859047055,104.0814162644957,105.07097840249811,809674
2024-10-18,105.39772033691406,107.14345520242695,105.1830042445764,106.8447207296548,891623
2024-10-21,104.9216079711914,105.97651521968068,103.81068110918406,105.78047233358764,892553
2024-10-22,106.95674896240234,108.35707007245013,105.42573013589892,107.18079798469833,1242154
2024-10-23,106.26591491699219,106.75135934290417,104.23077855278892,104.5481862221195,997134
2024-10-24,106.91939544677734,107.3581679000816,105.08964225868709,107.32082885229651,1185110
2024-10-25,107.74091339111328,109.54266769071062,107.38616670013607,107.45151186938925,1474671
2024-10-28,107.18079376220703,108.29172062813944,106.5273125660223,107.74092365622907,794586
2024-10-29,106.80736541748047,108.90785419465229,106.66733479509517,108.1050021458458,701786
2024-10-30,104.41748809814453,105.82714940034322,104.07207430409123,105.82714940034322,898650
2024-10-31,102.27033233642578,103.71733275862411,101.43013379427912,103.31590669258814,855867
2024-11-01,102.78377532958984,104.44549172591151,102.62507149935195,103.81067640495993,652389
2024-11-04,103.91337585449219,104.94961729034657,103.22254823058927,103.53062299274146,681635
2024-11-05,106.44329071044922,106.48062975802537,104.59486432863477,105.38837613232856,900717
2024-11-06,103.4723892211914,104.97486842873668,100.48633788038619,102.11165752708975,1281588
2024-11-07,107.26165771484375,108.37670116077967,105.74028619557825,107.08211826451516,971155
2024-11-08,101.21395874023438,104.15276848533382,100.44854434094083,102.80147914164473,1113839
2024-11-11,98.9933090209961,100.24064261750365,97.6325700158027,99.53192731710476,952665
2024-11-12,97.04671478271484,97.32075258500507,95.61038433375177,96.70652813708607,1092473
2024-11-13,95.43083953857422,97.25459829909127,95.24185025972407,97.25459829909127,760776
2024-11-14,94.75047302246094,96.42304182925798,94.31579546242575,95.62927797669842,1084563
2024-11-15,93.77717590332031,95.78047422626433,93.51258793503966,95.78047422626433,815836
2024-11-18,96.22459411621094,96.33799212480746,94.34414379275313,94.95836078850613,656100
2024-11-19,98.06726837158203,98.39799778018897,95.56313619073505,95.84662383084577,730780
2024-11-20,97.3302001953125,98.73818110780861,96.9522142192719,97.97276672700717,797038
2024-11-21,95.13790893554688,97.35855348800199,94.35360226095447,97.12231502096748,1248819
2024-11-22,94.24964904785156,95.32689314148477,93.74882263576266,94.75047545994046,876649
2024-11-25,96.39469146728516,96.67817908394495,94.5709327359013,94.5992748323238,1543638
2024-11-26,93.11571502685547,95.92222725041876,92.8794765493923,95.91277741508713,862268
2024-11-27,94.22129821777344,95.04341158240622,93.4936831959121,93.55038220157495,772487
2024-11-29,94.82606506347656,95.4875386489183,93.73937115452435,93.91891059933799,443461
2024-12-02,94.54258728027344,95.29854441595468,93.13460637661885,95.29854441595468,830320
2024-12-03,95.75212860107422,97.1128678367629,94.50479479328108,96.85772969293546,896680
2024-12-04,95.64817810058594,96.3285439463805,95.07175302529856,95.44028915374533,615524
2024-12-05,95.55368041992188,96.10175599636685,94.06065844485389,95.88441721380961,676131
2024-12-06,94.4953384399414,95.83717050690053,94.13625213398704,95.72377989848039,596623
2024-12-09,99.7303695678711,101.79982393886036,97.87826137589882,98.93661314606922,1496590
2024-12-10,96.87662506103516,98.87047354142,96.70652803548617,98.29405583898378,1088466
2024-12-11,97.8121337890625,98.76653752174684,96.16791430368649,97.15066013616739,885278
2024-12-12,95.94111633300781,97.42468847555385,95.59147987015125,97.24514902989434,613778
2024-12-13,94.4953384399414,95.270202653147,93.64488295639788,94.9678153543159,730061
2024-12-16,92.02901458740234,94.30635068554123,91.67937811029543,94.09846172854249,846448
2024-12-17,91.41478729248047,91.71717458678141,89.63827767584334,90.8856187847367,904179
2024-12-18,87.84286499023438,91.76442020666721,87.70111748003647,91.05570487315578,822616
2024-12-19,86.91681671142578,88.74057555171844,86.13250265318979,88.16415044989378,1095452
2024-12-20,87.89010620117188,88.57047202836056,86.5199247128408,86.5199247128408,1025702
2024-12-23,88.4192886352539,88.70277626902127,87.14360539204057,87.75782242701442,591281
2024-12-24,89.23194885253906,89.25084852113675,87.99405758852163,88.5893749318701,306632
2024-12-26,89.39259338378906,89.67608102200434,88.33424150933912,88.8350679421599,680651
2024-12-27,88.07911682128906,88.97682156567443,87.66333146734216,88.47599509850998,412849
2024-12-30,86.4159927368164,87.07745896339279,85.7639689393284,86.93571143966638,707154
2024-12-31,86.11359405517578,87.07744746594408,85.80175694997847,86.46322308921681,696573
2025-01-02,87.08690643310547,88.24919906696154,86.61442951183629,87.0491070944717,696984
2025-01-03,86.94515228271484,87.78616528570045,86.17974535705754,87.22863989502264,714858
2025-01-06,88.40983581542969,89.40203879720032,88.24919603757704,88.7689221142975,1268028
2025-01-07,88.61772155761719,89.2319459554476,87.86175705573223,89.20359645347149,966327
2025-01-08,90.33753967285156,90.42258817893944,87.63496861014517,88.05075390074879,1172700
2025-01-10,89.40203857421875,91.75497325926702,88.95791117327845,91.61322574460974,1012759
2025-01-13,89.5343246459961,90.0257011954236,88.50432978363246,88.561021381008,820767
2025-01-14,90.09185791015625,90.29974686758024,89.09965489067577,90.243047859421,642643
2025-01-15,91.65103149414062,92.86057334137605,90.64938601628117,92.68103388274176,730472
2025-01-16,92.05735778808594,92.23690464903987,91.16910294140986,92.13295646638234,743416
2025-01-17,92.71883392333984,94.45754432464662,91.59433317652407,92.2369071477979,722768
2025-01-21,93.24800109863281,93.88112522556419,92.49204392959963,93.55038840974213,1688684
2025-01-22,91.04625701904297,93.86221874629847,91.04625701904297,93.33304284170417,1568497
2025-01-23,91.83056640625,92.59598078357651,88.57047718401749,90.0351570971441,1176604
2025-01-24,91.18799591064453,93.96615826398272,91.02735613689487,92.99285497573986,978860
2025-01-27,88.95791625976562,89.6004828121409,88.22085135888221,89.35479451184642,1288368
2025-01-28,85.53717803955078,89.49653286495581,85.09305062196891,89.26029440416802,1830752
2025-01-29,86.34039306640625,87.08690779864934,85.29149102617795,85.93406498137486,1724330
2025-01-30,87.54993438720703,88.1830510981165,86.80341965927262,87.90901329613281,1457863
2025-01-31,86.57662963867188,88.37203896607916,85.79231558434296,86.98295771482324,1250257
2025-02-03,84.97965240478516,86.34038403971726,83.2976338258444,85.04580124151579,1512820
2025-02-04,88.12635040283203,88.29644742511373,85.69782438212334,86.39708992291315,1521141
2025-02-05,88.28699493408203,88.55158288828815,86.80341538600086,87.40818256288183,1417800
2025-02-06,89.40203857421875,91.63212541323071,89.40203857421875,90.48873249079327,1510869
2025-02-07,91.39588928222656,94.20240127379493,91.1313013206402,92.13295415968287,1192012
2025-02-10,91.69827270507812,93.00230538294895,91.26359514578785,92.82276593990751,1080146
2025-02-11,87.64849090576172,89.07614645428914,87.61993689968126,87.89595149920977,1018511
2025-02-12,89.71382904052734,90.57994483590726,87.77222378565997,87.84836034163082,1403727
2025-02-13,93.12117767333984,93.39719229410537,88.65737610504533,90.2563483538337,1832909
2025-02-14,92.57865905761719,95.28168211483265,92.16939989008442,94.41557376976348,2000042
2025-02-18,92.73094177246094,92.73094177246094,90.77030044826367,92.48348117397495,1191499
2025-02-19,91.7315902709961,92.27409402831093,90.32297067580234,91.84579884018098,959753
2025-02-20,93.10213470458984,93.92065304365936,92.22650835323662,92.42637893698036,1118873
2025-02-21,88.42894744873047,92.98792137660179,88.08630682434114,92.98792137660179,1134898
2025-02-24,88.41943359375,89.15229742927092,87.16309452439275,88.28618155497357,886819
2025-02-25,88.53363800048828,89.05711320968481,86.67768722174553,88.52411999816654,1061450
2025-02-26,88.7525405883789,90.93209588842683,88.55267000789402,89.99936153999789,1745594
2025-02-27,86.12566375732422,89.44733461301328,85.82109514831646,88.58122625590447,1073058
2025-02-28,84.64089965820312,84.68848966857487,83.34648867233795,84.0888704563894,1584625
2025-03-03,82.52796936035156,87.80077088479594,82.19484675091637,87.38199371694823,1210606
2025-03-04,81.77606964111328,83.33696974931229,80.2627595427601,81.99497622715492,1332642
2025-03-05,86.12566375732422,86.14469230234097,83.93659039997029,84.94546878907461,2154539
2025-03-06,86.43974304199219,88.02919718590512,85.65929670288187,85.77350526940438,1237108
2025-03-07,86.572998046875,87.18212782750776,84.07935599099655,85.62122763640222,2226549
2025-03-10,84.19356536865234,85.6117028698413,82.44230526641772,83.8985147744975,1855406
2025-03-11,84.57427978515625,86.29698607096522,83.16566013135937,84.60283379345279,1609895
2025-03-12,85.98289489746094,86.6491326781076,84.05080011211098,85.66881574128787,1374862
2025-03-13,87.95305633544922,90.1611581334459,86.97273199908261,87.11549456508061,2081399
2025-03-14,91.49364471435547,91.62688928397357,88.91434820730771,89.24746336097759,1724124
2025-03-17,93.15924072265625,94.00631304973473,92.05518234580225,92.2931249326416,1537988
2025-03-18,94.03486633300781,94.54882351011308,92.37878623969584,94.22521890916742,999918
2025-03-19,94.73917388916016,95.61480019473699,93.58753299789093,94.31087873792144,1278198
2025-03-20,94.43460845947266,95.65287540236423,93.31152153526367,93.75885270457361,1231767
2025-03-21,95.56721496582031,96.71885591467726,91.3699103389968,92.93081791570728,5259175
2025-03-24,94.8343505859375,98.66998602995059,94.24425684183889,96.71885530106563,2432922
2025-03-25,96.58561706542969,97.58497750030831,95.86227124639132,96.27153043923221,2716749
2025-03-26,92.98792266845703,97.07101891463707,92.1503682893686,97.07101891463707,1992748
2025-03-27,92.16940307617188,92.72142483354845,90.10406370386328,91.30329470116331,1366644
2025-03-28,89.59962463378906,93.18779216951238,89.37120003678082,91.50316542860755,1167256
2025-03-31,88.9524154663086,89.53299118334257,85.81157192379642,86.6967162313025,1186465
2025-04-01,89.35215759277344,89.856596762157,87.8388400846228,88.51459582460393,1169310
2025-04-02,89.80901336669922,89.92322193575738,87.94354457833674,88.43846578250428,928114
2025-04-03,82.54700469970703,86.496848675072,82.32809811558315,85.29761773370892,2177035
2025-04-04,74.60924530029297,78.007060110232,73.69554694941023,77.66442695827557,3016909
2025-04-07,75.5705337524414,78.92075855665061,71.43984770530543,71.72538030511421,3149423
2025-04-08,71.98236083984375,78.19741489318471,71.23046104179883,77.96899029902862,2064552
2025-04-09,80.3484115600586,81.23355587819994,71.25901087769275,74.04769585547074,2308933
2025-04-10,77.89285278320312,79.06352974627217,75.43728283176597,78.99690373151438,2605293
2025-04-11,80.54828643798828,81.54764682952394,78.57812712069583,79.54893350570198,1895879
2025-04-14,83.4416732788086,84.53620628126498,81.31922583282817,81.69041301562869,2068250
2025-04-15,82.64218139648438,83.47022522425304,81.72848300670482,82.8039874366429,1290936
2025-04-16,82.03305053710938,83.6605767047655,81.26211473371981,82.55652574160534,1748264
2025-04-17,82.09967803955078,83.05144844341618,81.03369160678177,82.07112403232487,1087131
2025-04-21,82.46134185791016,83.21324162161875,80.87188777362682,82.76591045595963,1129145
2025-04-22,84.81221008300781,85.44037579659248,83.79381377193606,84.06982835281755,1051177
2025-04-23,87.80077362060547,89.53299781699482,87.28682387636853,87.28682387636853,1621400
