price,close,high,low,open,volume
Ticker,SQM,SQM,SQM,SQM,SQM
2024-02-22,42.94736099243164,43.61437113300312,42.51928082102414,42.90753869796047,1604800
2024-02-23,43.47499465942383,44.281379061862275,42.66861405464854,42.92745138265543,1780400
2024-02-26,43.9229850769043,44.15195757703825,42.72834280857069,42.997137603770476,1045000
2024-02-27,45.4461555480957,45.83441343053143,44.46057463312088,44.46057463312088,2473800
2024-02-28,45.81450271606445,46.59101848827573,45.595483888963585,46.14302715905264,2203200
2024-02-29,49.497982025146484,51.3198083866872,47.337669946631344,47.447179361358984,3305300
2024-03-01,51.20034408569336,51.34967579272829,49.9459683800565,50.56320255798203,1858500
2024-03-04,47.91508102416992,50.38400635907666,47.63632875572057,50.38400635907666,1900500
2024-03-05,44.370975494384766,46.31226866599916,44.17186782079249,45.99369790731673,2049300
2024-03-06,46.22267150878906,47.118654162562,44.80901041035433,45.93396556505522,1779700
2024-03-07,46.59101867675781,47.1186545989387,45.80454542868043,46.50142041055073,846100
2024-03-08,45.82445526123047,47.86530417763135,45.794590439239656,47.755794766780994,976500
2024-03-11,48.76128387451172,48.99025637501823,47.03900948557428,47.03900948557428,1318400
2024-03-12,49.697086334228516,50.17494629306738,48.771242632844086,49.527847271956446,1583600
2024-03-13,50.244632720947266,51.0709244681701,49.80659506431831,49.8364636848741,847700
2024-03-14,48.81106185913086,49.35860894561778,48.044499735712414,48.81106185913086,1127600
2024-03-15,50.09530258178711,50.52338277909794,48.80110831446602,49.199319890284606,1052000
2024-03-18,49.94596862792969,51.419363165153165,49.776729570269055,51.419363165153165,1008900
2024-03-19,47.8553466796875,48.86083872635665,47.68610762494571,48.60199761036412,930900
2024-03-20,50.28445053100586,51.001236651928686,47.53677673024017,47.61642132041519,1034500
2024-03-21,49.3088264465332,50.88177290308037,49.27896162443723,49.428293330243164,856600
2024-03-22,47.755794525146484,48.840927358057485,47.55668685166811,48.49248798005458,878100
2024-03-25,46.143028259277344,47.28789459484951,46.09325228765751,46.7702161351442,928200
2024-03-26,45.655216217041016,46.8996344357887,45.655216217041016,46.15298350454009,960600
2024-03-27,48.273475646972656,48.691598366678775,45.94392447209558,45.94392447209558,1348900
2024-03-28,48.94047927856445,49.438246563251916,48.00467815051071,48.88074583724328,844300
2024-04-01,48.771240234375,49.726952509726395,48.482534297759585,49.57762080522517,649100
2024-04-02,47.90512466430664,48.38298082432424,47.41731482909965,47.56664274291961,815100
2024-04-03,49.44820022583008,49.5577096360605,48.14405237077354,48.24360430862138,1048400
2024-04-04,47.61642074584961,50.22472027999894,47.29784618665672,49.906149518469086,1190800
2024-04-05,47.397403717041016,48.22369547426234,46.899636408603556,47.12860891476521,782500
2024-04-08,49.587581634521484,50.43378455687875,47.8653071682869,48.761286062959904,1358200
2024-04-09,51.339717864990234,51.528868067582806,49.955925409699184,49.955925409699184,1045800
2024-04-10,50.92159652709961,51.26007844445544,49.55771138494233,49.926061922836965,1206800
2024-04-11,50.931549072265625,51.668246334048305,50.15503331341979,51.07092330614431,905700
2024-04-12,47.72592544555664,50.89172565058859,47.70601429863445,50.61297718900386,990800
2024-04-15,46.74034881591797,48.512399135071895,45.97378674138229,47.92503358692965,784700
2024-04-16,45.326690673828125,46.24258451195485,45.316736998459284,45.704994898119374,827800
2024-04-17,45.81450271606445,46.84985961078823,45.615395036669405,45.78463789333728,1107400
2024-04-18,45.60544204711914,46.33218185982067,45.386423216726314,45.81450340467783,1144500
2024-04-19,44.78910446166992,45.64526104936122,44.6397727488148,45.097717764997796,1463900
2024-04-22,43.7935676574707,44.77914476075517,42.60887908184398,44.400840558630954,1241300
2024-04-23,44.589996337890625,45.07780617277463,43.17633520915264,43.255979801267756,1257800
2024-04-24,43.0767822265625,44.60990640879198,42.54915010836086,43.81347569752367,2556300
2024-04-25,43.31570816040039,43.425217572472604,41.94187316621185,43.05687083904493,1212300
2024-04-26,43.94289779663086,44.45062258272804,43.43517680819689,43.6143733447414,859200
2024-04-29,46.99918746948242,47.24807111903189,45.4959318971754,45.58553016291974,1503600
2024-04-30,45.4859733581543,46.09325005644444,44.83887816309368,45.62535138867151,1615900
2024-05-01,45.62535095214844,46.92949880223204,44.629816386814156,45.605439805122195,681200
2024-05-02,46.4914665222168,46.989233821603136,45.34660021456297,46.39191078374166,723700
2024-05-03,47.46709060668945,48.25356386165362,47.377492339697795,47.64628714067276,835400
2024-05-06,47.7458381652832,48.36307234721463,47.4073562517819,48.23365178678861,622400
2024-05-07,47.795616149902344,48.63186539511307,47.287895157082346,47.40735824992295,803100
2024-05-08,47.48699951171875,47.74583682765623,46.471553799663134,47.029054523241605,1192400
2024-05-09,48.29999923706055,49.45000076293945,47.5,47.900001525878906,1365200
2024-05-10,46.790000915527344,48.65999984741211,46.380001068115234,48.65999984741211,1139400
2024-05-13,48.099998474121094,48.209999084472656,46.709999084472656,47.20000076293945,725900
2024-05-14,49.5099983215332,49.68000030517578,48.400001525878906,48.4900016784668,1106700
2024-05-15,47.97999954223633,50.0099983215332,47.91999816894531,50.0099983215332,1142900
2024-05-16,47.970001220703125,48.4900016784668,47.20000076293945,48.040000915527344,878900
2024-05-17,47.849998474121094,48.66999816894531,47.540000915527344,47.90999984741211,740600
2024-05-20,48.900001525878906,48.91999816894531,47.380001068115234,47.849998474121094,700800
2024-05-21,47.310001373291016,48.970001220703125,47.150001525878906,48.36000061035156,565500
2024-05-22,47.5099983215332,47.72999954223633,46.459999084472656,46.70000076293945,1138900
2024-05-23,48.619998931884766,50.38999938964844,47.150001525878906,47.619998931884766,1860000
2024-05-24,49.45000076293945,49.720001220703125,48.16999816894531,48.59000015258789,1396700
2024-05-28,49.61000061035156,50.72999954223633,49.130001068115234,49.70000076293945,1159800
2024-05-29,47.0099983215332,48.900001525878906,46.970001220703125,48.619998931884766,941700
2024-05-30,46.75,47.31999969482422,46.40999984741211,46.9900016784668,982700
2024-05-31,46.70000076293945,48.209999084472656,46.060001373291016,47.189998626708984,1126000
2024-06-03,46.41999816894531,47.599998474121094,46.279998779296875,47.599998474121094,592500
2024-06-04,45.540000915527344,45.9900016784668,45.2400016784668,45.54999923706055,731100
2024-06-05,46.83000183105469,46.95000076293945,45.279998779296875,45.810001373291016,795000
2024-06-06,47.06999969482422,47.099998474121094,46.11000061035156,46.36000061035156,619700
2024-06-07,45.43000030517578,46.83000183105469,45.22999954223633,46.2400016784668,835200
2024-06-10,45.86000061035156,45.900001525878906,44.810001373291016,45.220001220703125,547300
2024-06-11,44.83000183105469,45.209999084472656,44.2400016784668,45.0099983215332,577600
2024-06-12,44.38999938964844,46.400001525878906,44.150001525878906,46.13999938964844,1001500
2024-06-13,43.58000183105469,44.56999969482422,43.459999084472656,44.20000076293945,1128500
2024-06-14,42.41999816894531,43.150001525878906,41.52000045776367,43.0099983215332,1366400
2024-06-17,42.18000030517578,42.59000015258789,41.41999816894531,42.20000076293945,1007900
2024-06-18,41.560001373291016,42.59000015258789,41.099998474121094,42.0,971000
2024-06-20,40.38999938964844,41.150001525878906,40.18000030517578,41.06999969482422,1264200
2024-06-21,40.77000045776367,41.459999084472656,40.29999923706055,40.4900016784668,1514300
2024-06-24,40.68000030517578,40.880001068115234,39.810001373291016,40.599998474121094,1099600
2024-06-25,40.22999954223633,41.189998626708984,39.97999954223633,40.959999084472656,1172200
2024-06-26,42.77000045776367,42.81999969482422,41.0,41.0,1288300
2024-06-27,41.47999954223633,42.369998931884766,41.029998779296875,42.369998931884766,929600
2024-06-28,40.75,41.529998779296875,40.560001373291016,41.529998779296875,1554900
2024-07-01,40.369998931884766,41.5,40.13999938964844,40.75,789300
2024-07-02,40.54999923706055,41.5,40.11000061035156,41.02000045776367,758600
2024-07-03,42.25,42.790000915527344,40.93000030517578,41.16999816894531,695400
2024-07-05,41.38999938964844,42.45000076293945,41.22999954223633,42.209999084472656,649700
2024-07-08,41.5,41.900001525878906,41.2599983215332,41.40999984741211,484800
2024-07-09,40.22999954223633,41.63999938964844,40.15999984741211,41.5,1203300
2024-07-10,41.619998931884766,42.15999984741211,40.31999969482422,40.31999969482422,950800
2024-07-11,42.560001373291016,42.84000015258789,41.56999969482422,42.810001373291016,1181400
2024-07-12,42.81999969482422,42.880001068115234,42.18000030517578,42.560001373291016,770000
2024-07-15,41.709999084472656,42.779998779296875,41.220001220703125,41.599998474121094,744900
2024-07-16,42.619998931884766,42.650001525878906,41.18000030517578,41.849998474121094,703700
2024-07-17,40.939998626708984,42.279998779296875,40.040000915527344,42.0,1473100
2024-07-18,39.63999938964844,41.650001525878906,39.41999816894531,40.959999084472656,1533600
2024-07-19,39.650001525878906,39.88999938964844,38.66999816894531,39.5,994600
2024-07-22,39.72999954223633,40.290000915527344,39.060001373291016,40.290000915527344,750000
2024-07-23,38.72999954223633,39.45000076293945,38.56999969482422,39.0,703200
2024-07-24,37.810001373291016,38.7599983215332,37.310001373291016,38.5,1619300
2024-07-25,37.45000076293945,38.5,37.2400016784668,37.720001220703125,928600
2024-07-26,38.33000183105469,38.900001525878906,37.77000045776367,38.630001068115234,769300
2024-07-29,37.93000030517578,38.18000030517578,37.380001068115234,38.119998931884766,789000
2024-07-30,37.72999954223633,38.22999954223633,37.459999084472656,37.7400016784668,742200
2024-07-31,38.060001373291016,38.68000030517578,37.900001525878906,38.189998626708984,1017000
2024-08-01,36.630001068115234,38.66999816894531,36.15999984741211,37.900001525878906,1638700
2024-08-02,35.209999084472656,36.0,34.630001068115234,36.0,1238900
2024-08-05,33.880001068115234,35.029998779296875,32.2400016784668,32.9900016784668,1967300
2024-08-06,34.33000183105469,34.5099983215332,33.619998931884766,33.90999984741211,1037900
2024-08-07,34.7599983215332,35.79999923706055,34.720001220703125,35.47999954223633,1298900
2024-08-08,35.97999954223633,36.529998779296875,35.0,35.470001220703125,975100
2024-08-09,36.58000183105469,37.81999969482422,36.209999084472656,37.290000915527344,1149400
2024-08-12,35.04999923706055,36.68000030517578,34.720001220703125,36.61000061035156,1469700
2024-08-13,36.38999938964844,36.5,35.04999923706055,35.209999084472656,1023200
2024-08-14,35.65999984741211,36.34000015258789,34.59000015258789,36.34000015258789,1343600
2024-08-15,36.970001220703125,37.369998931884766,36.16999816894531,36.459999084472656,730200
2024-08-16,37.09000015258789,37.2400016784668,36.54999923706055,36.84000015258789,613200
2024-08-19,37.529998779296875,37.779998779296875,36.58000183105469,37.279998779296875,885900
2024-08-20,37.27000045776367,37.75,36.970001220703125,37.27000045776367,875400
2024-08-21,38.45000076293945,38.540000915527344,36.939998626708984,37.810001373291016,1534400
2024-08-22,37.5099983215332,38.20000076293945,36.7400016784668,38.20000076293945,1321600
2024-08-23,38.63999938964844,38.93000030517578,37.709999084472656,37.84000015258789,955900
2024-08-26,38.2400016784668,39.34000015258789,38.06999969482422,38.97999954223633,539600
2024-08-27,37.56999969482422,38.27000045776367,37.5,38.029998779296875,822400
2024-08-28,37.20000076293945,37.599998474121094,36.79999923706055,37.5,550400
2024-08-29,38.790000915527344,39.27000045776367,37.099998474121094,37.47999954223633,984700
2024-08-30,38.79999923706055,39.869998931884766,38.31999969482422,39.20000076293945,1649000
2024-09-03,36.369998931884766,37.939998626708984,36.25,37.939998626708984,1324000
2024-09-04,36.45000076293945,37.130001068115234,36.0,36.119998931884766,798300
2024-09-05,35.81999969482422,36.75,35.790000915527344,36.63999938964844,966000
2024-09-06,34.310001373291016,35.75,33.7400016784668,35.599998474121094,1287300
2024-09-09,34.59000015258789,34.939998626708984,34.31999969482422,34.31999969482422,606400
2024-09-10,34.880001068115234,34.900001525878906,33.939998626708984,34.43000030517578,771800
2024-09-11,38.369998931884766,39.099998474121094,37.56999969482422,38.86000061035156,2615100
2024-09-12,38.2599983215332,38.79999923706055,37.7400016784668,38.4900016784668,1121500
2024-09-13,38.22999954223633,38.81999969482422,38.099998474121094,38.33000183105469,996000
2024-09-16,38.16999816894531,38.4900016784668,37.27000045776367,38.2599983215332,594300
2024-09-17,38.41999816894531,38.75,38.060001373291016,38.220001220703125,933600
2024-09-18,37.630001068115234,38.4900016784668,37.13999938964844,38.41999816894531,643400
2024-09-19,38.209999084472656,38.869998931884766,38.04999923706055,38.869998931884766,645400
2024-09-20,36.88999938964844,38.02000045776367,36.630001068115234,37.900001525878906,854100
2024-09-23,37.880001068115234,38.400001525878906,37.20000076293945,37.619998931884766,912300
2024-09-24,39.22999954223633,40.13999938964844,39.20000076293945,40.0,1082100
2024-09-25,38.45000076293945,39.459999084472656,38.439998626708984,39.34000015258789,725100
2024-09-26,41.25,41.27000045776367,39.75,39.93000030517578,1463200
2024-09-27,41.68000030517578,42.380001068115234,41.2599983215332,42.0,1054200
2024-09-30,41.68000030517578,42.11000061035156,41.20000076293945,41.810001373291016,948500
2024-10-01,41.41999816894531,41.68000030517578,40.650001525878906,41.36000061035156,686200
2024-10-02,41.5099983215332,41.849998474121094,40.95000076293945,41.7599983215332,658100
2024-10-03,40.439998626708984,40.689998626708984,39.70000076293945,40.459999084472656,1078200
2024-10-04,41.689998626708984,42.15999984741211,41.220001220703125,41.36000061035156,1357500
2024-10-07,42.65999984741211,43.31999969482422,41.849998474121094,42.599998474121094,1585600
2024-10-08,42.43000030517578,42.5,40.68000030517578,41.0099983215332,1148300
2024-10-09,43.29999923706055,43.540000915527344,42.65999984741211,42.84000015258789,1506400
2024-10-10,43.93000030517578,44.040000915527344,43.029998779296875,43.15999984741211,858300
2024-10-11,42.43000030517578,43.439998626708984,42.290000915527344,42.7400016784668,1589400
2024-10-14,40.25,41.95000076293945,40.119998931884766,41.91999816894531,1421400
2024-10-15,38.88999938964844,39.900001525878906,38.7400016784668,39.5,1315400
2024-10-16,39.16999816894531,40.0,38.959999084472656,39.40999984741211,877700
2024-10-17,38.599998474121094,39.119998931884766,38.150001525878906,38.650001525878906,1171900
2024-10-18,39.099998474121094,39.45000076293945,38.7599983215332,39.20000076293945,771200
2024-10-21,39.34000015258789,39.4900016784668,38.66999816894531,38.90999984741211,674300
2024-10-22,40.61000061035156,40.849998474121094,39.43000030517578,39.439998626708984,818300
2024-10-23,39.79999923706055,40.66999816894531,39.56999969482422,40.369998931884766,722400
2024-10-24,40.380001068115234,40.43000030517578,39.599998474121094,40.22999954223633,550200
2024-10-25,40.83000183105469,41.33000183105469,40.400001525878906,40.66999816894531,584500
2024-10-28,42.029998779296875,42.279998779296875,41.040000915527344,41.08000183105469,750800
2024-10-29,40.540000915527344,42.0099983215332,40.36000061035156,41.61000061035156,694700
2024-10-30,38.68000030517578,40.33000183105469,38.599998474121094,40.33000183105469,876900
2024-10-31,38.38999938964844,39.040000915527344,38.220001220703125,38.54999923706055,725500
2024-11-01,39.16999816894531,39.560001373291016,38.47999954223633,38.810001373291016,426200
2024-11-04,39.75,40.970001220703125,39.15999984741211,39.29999923706055,1180400
2024-11-05,39.619998931884766,40.31999969482422,38.810001373291016,39.91999816894531,720500
2024-11-06,37.599998474121094,38.08000183105469,36.630001068115234,37.75,1449100
2024-11-07,37.68000030517578,38.72999954223633,37.540000915527344,38.36000061035156,890900
2024-11-08,36.66999816894531,37.529998779296875,35.869998931884766,37.150001525878906,934400
2024-11-11,38.189998626708984,38.36000061035156,36.7599983215332,37.0,1492300
2024-11-12,37.029998779296875,37.63999938964844,36.72999954223633,37.16999816894531,837000
2024-11-13,38.380001068115234,39.77000045776367,38.08000183105469,38.08000183105469,2015600
2024-11-14,37.900001525878906,38.70000076293945,37.630001068115234,38.220001220703125,942600
2024-11-15,38.13999938964844,38.54999923706055,37.310001373291016,37.56999969482422,1320500
2024-11-18,38.7400016784668,39.279998779296875,38.04999923706055,38.189998626708984,1368100
2024-11-19,39.13999938964844,39.650001525878906,38.7400016784668,39.130001068115234,1240100
2024-11-20,38.7400016784668,39.83000183105469,38.18000030517578,38.59000015258789,1634500
2024-11-21,39.630001068115234,39.630001068115234,37.83000183105469,38.529998779296875,1219300
2024-11-22,38.2599983215332,39.22999954223633,37.849998474121094,38.56999969482422,1317300
2024-11-25,38.84000015258789,39.36000061035156,38.529998779296875,38.61000061035156,1303300
2024-11-26,38.029998779296875,38.599998474121094,37.970001220703125,38.34000015258789,824500
2024-11-27,38.560001373291016,39.119998931884766,37.9900016784668,38.13999938964844,1156000
2024-11-29,38.459999084472656,38.72999954223633,37.38999938964844,37.97999954223633,1013300
2024-12-02,39.84000015258789,39.869998931884766,38.189998626708984,38.38999938964844,1186100
2024-12-03,39.150001525878906,40.060001373291016,39.04999923706055,39.72999954223633,1240200
2024-12-04,37.619998931884766,39.18000030517578,37.560001373291016,39.11000061035156,1549400
2024-12-05,38.0099983215332,38.72999954223633,37.66999816894531,37.79999923706055,1141000
2024-12-06,38.060001373291016,38.599998474121094,37.90999984741211,38.470001220703125,571800
2024-12-09,40.369998931884766,40.9900016784668,38.619998931884766,38.619998931884766,3288700
2024-12-10,40.040000915527344,40.279998779296875,39.220001220703125,39.81999969482422,1015800
2024-12-11,40.15999984741211,40.380001068115234,39.540000915527344,40.220001220703125,826800
2024-12-12,39.310001373291016,39.959999084472656,39.209999084472656,39.84000015258789,736000
2024-12-13,37.77000045776367,39.04999923706055,37.65999984741211,39.040000915527344,926700
2024-12-16,37.47999954223633,38.189998626708984,37.13999938964844,37.79999923706055,851900
2024-12-17,37.939998626708984,38.040000915527344,37.220001220703125,37.40999984741211,885500
2024-12-18,37.31999969482422,38.34000015258789,37.290000915527344,37.83000183105469,1481700
2024-12-19,37.63999938964844,38.45000076293945,37.34000015258789,37.75,1328800
2024-12-20,37.279998779296875,38.0,37.02000045776367,37.43000030517578,1284800
2024-12-23,37.29999923706055,37.7400016784668,36.91999816894531,37.7400016784668,615700
2024-12-24,37.470001220703125,37.650001525878906,37.09000015258789,37.150001525878906,257400
2024-12-26,37.41999816894531,37.70000076293945,37.25,37.40999984741211,684900
2024-12-27,37.34000015258789,37.7599983215332,37.060001373291016,37.220001220703125,438900
2024-12-30,36.470001220703125,37.119998931884766,36.36000061035156,36.709999084472656,968800
2024-12-31,36.36000061035156,36.869998931884766,36.119998931884766,36.459999084472656,577300
2025-01-02,36.04999923706055,36.97999954223633,35.869998931884766,36.810001373291016,544700
2025-01-03,36.70000076293945,36.790000915527344,35.83000183105469,36.099998474121094,764100
2025-01-06,38.54999923706055,38.90999984741211,37.5099983215332,37.790000915527344,1667400
2025-01-07,39.27000045776367,39.709999084472656,38.58000183105469,39.0,1454400
2025-01-08,39.040000915527344,39.16999816894531,38.349998474121094,38.81999969482422,1278900
2025-01-10,38.369998931884766,39.0,38.150001525878906,38.599998474121094,940100
2025-01-13,38.900001525878906,39.04999923706055,38.029998779296875,38.029998779296875,543900
2025-01-14,40.060001373291016,40.099998474121094,39.029998779296875,39.04999923706055,1236500
2025-01-15,40.27000045776367,40.45000076293945,39.880001068115234,40.0,1196700
2025-01-16,40.040000915527344,40.27000045776367,39.5099983215332,40.04999923706055,1371400
2025-01-17,40.15999984741211,40.70000076293945,39.880001068115234,40.5,1003100
2025-01-21,39.849998474121094,40.650001525878906,39.77000045776367,40.56999969482422,1376400
2025-01-22,38.47999954223633,40.400001525878906,38.470001220703125,40.20000076293945,1771700
2025-01-23,39.060001373291016,39.4900016784668,38.81999969482422,39.220001220703125,1339100
2025-01-24,39.209999084472656,39.959999084472656,39.08000183105469,39.75,586900
2025-01-27,38.650001525878906,39.150001525878906,38.380001068115234,38.86000061035156,657700
2025-01-28,38.95000076293945,39.0,38.16999816894531,38.66999816894531,580800
2025-01-29,40.29999923706055,40.38999938964844,39.040000915527344,39.099998474121094,924600
2025-01-30,41.040000915527344,41.369998931884766,40.349998474121094,40.65999984741211,1046300
2025-01-31,39.540000915527344,41.18000030517578,39.150001525878906,40.959999084472656,959100
2025-02-03,38.86000061035156,39.380001068115234,38.38999938964844,38.709999084472656,878100
2025-02-04,40.0,40.2599983215332,39.56999969482422,39.56999969482422,471400
2025-02-05,37.70000076293945,39.650001525878906,37.70000076293945,39.650001525878906,1366000
2025-02-06,38.34000015258789,39.02000045776367,38.20000076293945,38.47999954223633,1074600
2025-02-07,38.61000061035156,38.720001220703125,38.060001373291016,38.540000915527344,888200
2025-02-10,38.369998931884766,38.939998626708984,38.27000045776367,38.81999969482422,660900
2025-02-11,37.599998474121094,38.2400016784668,37.5099983215332,37.849998474121094,790600
2025-02-12,37.47999954223633,38.25,37.31999969482422,37.900001525878906,836200
2025-02-13,40.16999816894531,40.459999084472656,37.84000015258789,38.040000915527344,1473400
2025-02-14,38.630001068115234,40.459999084472656,38.400001525878906,40.16999816894531,1146900
2025-02-18,38.70000076293945,38.95000076293945,37.84000015258789,38.029998779296875,860300
2025-02-19,38.81999969482422,39.04999923706055,37.779998779296875,38.2599983215332,660200
2025-02-20,39.810001373291016,39.939998626708984,39.119998931884766,39.130001068115234,723600
2025-02-21,39.66999816894531,40.27000045776367,39.40999984741211,40.0099983215332,684100
2025-02-24,39.72999954223633,39.9900016784668,38.68000030517578,39.77000045776367,783800
2025-02-25,39.779998779296875,40.5,39.27000045776367,39.88999938964844,891000
2025-02-26,39.650001525878906,40.099998474121094,39.349998474121094,40.099998474121094,662600
2025-02-27,40.0,40.47999954223633,39.58000183105469,39.77000045776367,769300
2025-02-28,38.369998931884766,39.720001220703125,38.0,39.45000076293945,1417200
2025-03-03,37.310001373291016,39.279998779296875,37.310001373291016,38.959999084472656,1142100
2025-03-04,38.369998931884766,39.09000015258789,37.369998931884766,37.66999816894531,1559300
2025-03-05,39.93000030517578,39.95000076293945,38.77000045776367,38.77000045776367,1748200
2025-03-06,42.18000030517578,42.33000183105469,39.47999954223633,39.47999954223633,1974000
2025-03-07,42.099998474121094,42.75,41.310001373291016,41.40999984741211,2664500
2025-03-10,41.83000183105469,42.66999816894531,41.08000183105469,41.849998474121094,2115200
2025-03-11,42.709999084472656,42.95000076293945,41.310001373291016,42.0,2325900
2025-03-12,41.310001373291016,43.08000183105469,41.0,42.720001220703125,1731000
2025-03-13,42.06999969482422,42.29999923706055,40.869998931884766,41.31999969482422,930700
2025-03-14,43.06999969482422,43.22999954223633,41.70000076293945,42.529998779296875,1146300
2025-03-17,45.5,45.709999084472656,43.349998474121094,43.43000030517578,1656000
2025-03-18,45.61000061035156,45.7400016784668,44.869998931884766,45.380001068115234,1058700
2025-03-19,45.400001525878906,45.88999938964844,45.16999816894531,45.63999938964844,1219900
2025-03-20,44.2400016784668,44.68000030517578,43.959999084472656,44.650001525878906,1250000
2025-03-21,43.849998474121094,44.66999816894531,43.400001525878906,43.77000045776367,2089100
2025-03-24,43.150001525878906,44.40999984741211,43.150001525878906,44.18000030517578,1039900
2025-03-25,42.709999084472656,43.5099983215332,42.220001220703125,43.11000061035156,1041600
2025-03-26,41.619998931884766,42.689998626708984,40.91999816894531,42.630001068115234,1132600
2025-03-27,40.58000183105469,41.22999954223633,40.31999969482422,41.209999084472656,787000
2025-03-28,40.22999954223633,40.81999969482422,39.7400016784668,40.599998474121094,831700
2025-03-31,39.72999954223633,40.040000915527344,39.16999816894531,39.459999084472656,783300
2025-04-01,40.04999923706055,40.34000015258789,39.41999816894531,39.900001525878906,772600
2025-04-02,39.77000045776367,40.04999923706055,39.34000015258789,39.61000061035156,453600
2025-04-03,39.40999984741211,39.9900016784668,38.560001373291016,39.779998779296875,1181300
2025-04-04,36.65999984741211,38.400001525878906,36.439998626708984,38.189998626708984,1921100
2025-04-07,34.72999954223633,37.4900016784668,34.40999984741211,35.310001373291016,1708200
2025-04-08,31.610000610351562,35.849998474121094,31.270000457763672,35.66999816894531,3082300
2025-04-09,35.5,36.130001068115234,31.270000457763672,31.440000534057617,3688200
2025-04-10,33.31999969482422,35.2400016784668,32.630001068115234,34.560001373291016,1635200
2025-04-11,34.81999969482422,35.15999984741211,33.099998474121094,33.58000183105469,1202200
2025-04-14,35.790000915527344,36.2599983215332,35.18000030517578,35.439998626708984,1289900
2025-04-15,34.869998931884766,35.95000076293945,34.25,35.95000076293945,1264400
2025-04-16,34.58000183105469,35.2599983215332,34.08000183105469,34.36000061035156,978600
2025-04-17,34.91999816894531,35.31999969482422,34.459999084472656,34.619998931884766,722100
2025-04-21,34.279998779296875,35.04999923706055,33.939998626708984,34.849998474121094,736500
2025-04-22,35.29999923706055,35.95000076293945,34.459999084472656,34.529998779296875,966300
2025-04-23,34.93000030517578,36.779998779296875,34.90999984741211,36.20000076293945,929000
2025-04-24,35.84000015258789,36.06999969482422,34.9900016784668,35.25,814400
2025-04-25,35.79999923706055,35.900001525878906,35.310001373291016,35.47999954223633,488100
2025-04-28,34.720001220703125,36.15999984741211,34.470001220703125,35.70000076293945,1304100
2025-04-29,34.959999084472656,35.150001525878906,34.45000076293945,34.880001068115234,1132200
2025-04-30,34.20000076293945,34.369998931884766,33.47999954223633,34.25,1414300
2025-05-01,33.959999084472656,34.849998474121094,33.959999084472656,34.70000076293945,498900
